,Date,Round Number,Round Name,Major Category,Minor Category,Minor Category 2,Notes,Possible Points,Coop,Replay,Alex,Megan,Jenny,Ichigo,Zach,Dan,Debi,Paige,Jeff,Drew,Chris,Dillon,Creator,Link
300,2021-01-07,6,alt english 101,Word Games,,,,8,No,No,8,,8,3.5,,8,8,,,8,5.5,,,https://docs.google.com/presentation/d/1gQS4S8NvkHN8vwF5b-QfGku9XuT0-8yEjai_apnbHqs/embed?start=false&slide=id.gab9a7e89cb_1_75
301,2021-01-14,1,WTF (what's the flower),Nature,Plants,,,8,No,No,4,5,8,8,5,,7,,,5,5,,Dad,https://docs.google.com/presentation/d/1muJn4d2npG-Y_MeJAzItzWRukfBqvrCdMbx4UQt2Hto/embed?start=false&slide=id.gb56cc1ef52_2_50
302,2021-01-14,2,Let's get physics y'all,Science,,,,9,No,No,9,8,6,4,8,9,1,,,,4,,Drew,https://docs.google.com/presentation/d/1muJn4d2npG-Y_MeJAzItzWRukfBqvrCdMbx4UQt2Hto/embed?start=false&slide=id.gb56cc1ef52_12_0
303,2021-01-14,3,"""Boy"" music round",Music,,,,10,No,No,5,5,,6,6,7,4,,,6,6,,Jenny,https://docs.google.com/presentation/d/1muJn4d2npG-Y_MeJAzItzWRukfBqvrCdMbx4UQt2Hto/embed?start=false&slide=id.gb56cc1ef52_17_50
304,2021-01-14,4,Anatomy idioms,Word Games,,,,8,No,No,7,,8,6,7,8,6,,,8,7,,Megan,https://docs.google.com/presentation/d/1muJn4d2npG-Y_MeJAzItzWRukfBqvrCdMbx4UQt2Hto/embed?start=false&slide=id.gb56cc1ef52_22_45
305,2021-01-14,5,college,Misc,,,,8,No,No,7,8,6,7,7,7,,,,7,7,,Mom,https://docs.google.com/presentation/d/1muJn4d2npG-Y_MeJAzItzWRukfBqvrCdMbx4UQt2Hto/embed?start=false&slide=id.gb56cc1ef52_27_0
306,2021-01-14,6,lions,Nature,Animals,Misc,,8,No,No,6,7,6.5,7,7,6,3,,,7,6,,,https://docs.google.com/presentation/d/1muJn4d2npG-Y_MeJAzItzWRukfBqvrCdMbx4UQt2Hto/embed?start=false&slide=id.gb56cc1ef52_32_53
307,2021-01-14,7,tigers,Nature,Animals,,,8,No,No,,4,6,3,6,4,2,,,5,5,,Alex,https://docs.google.com/presentation/d/1muJn4d2npG-Y_MeJAzItzWRukfBqvrCdMbx4UQt2Hto/embed?start=false&slide=id.gb56cc1ef52_0_0
308,2021-01-14,8,bears,Nature,Animals,,,8.5,No,No,5.5,6.5,6.5,5,7.5,6.5,5,,,7.5,,,Chris,https://docs.google.com/presentation/d/1muJn4d2npG-Y_MeJAzItzWRukfBqvrCdMbx4UQt2Hto/embed?start=false&slide=id.gb56cc1ef52_0_28
309,2021-01-21,1,Breads,Food,,,,9,No,No,2.5,8,5,,7,5,4.5,,,7.5,2.5,,Ichigo,https://docs.google.com/presentation/d/1iR0dID5vFPBd5E-KspQWZP4gMXPwglIXB_ReVDfsNE8/embed?start=false&slide=id.gb40b4c393c_0_17685
310,2021-01-21,2,Big Bang Theory,Entertainment,Television,Geek,,8,No,No,4,6,7,3.5,4,4,4,,,,4,,Drew,https://docs.google.com/presentation/d/1iR0dID5vFPBd5E-KspQWZP4gMXPwglIXB_ReVDfsNE8/embed?start=false&slide=id.gb40b4c393c_3_45
311,2021-01-21,3,Girl Music Round,Music,,,,10,No,No,8,7,,9,6,10,3,,,6,6,,Jenny,https://docs.google.com/presentation/d/1iR0dID5vFPBd5E-KspQWZP4gMXPwglIXB_ReVDfsNE8/embed?start=false&slide=id.gb40b4c393c_8_50
312,2021-01-21,4,Rom Com Picture Round,Entertainment,Movies,,,9,No,No,4,7,7,8,4,,5.5,,,6,4,,Dad,https://docs.google.com/presentation/d/1iR0dID5vFPBd5E-KspQWZP4gMXPwglIXB_ReVDfsNE8/embed?start=false&slide=id.gb40b4c393c_13_45
313,2021-01-21,5,Companies,Misc,,,,8,No,No,2,4,1,4,4,1,,,,3,4,,Mom,https://docs.google.com/presentation/d/1iR0dID5vFPBd5E-KspQWZP4gMXPwglIXB_ReVDfsNE8/embed?start=false&slide=id.gb40b4c393c_18_0
314,2021-01-21,6,Common Bonds,Word Games,,,,9,No,No,,6,5,3,8,9,5,,,7,4,,Alex,https://docs.google.com/presentation/d/1iR0dID5vFPBd5E-KspQWZP4gMXPwglIXB_ReVDfsNE8/embed?start=false&slide=id.gb40b4c393c_24_59
315,2021-01-21,7,Bernie Memes,Entertainment,Current Events,,,9,No,No,8,,9,8,8,8,5,,,8,8,,Megan,https://docs.google.com/presentation/d/1iR0dID5vFPBd5E-KspQWZP4gMXPwglIXB_ReVDfsNE8/embed?start=false&slide=id.gb40b4c393c_29_45
316,2021-01-28,1,Guiness World Records,Misc,,,,10,No,No,2,2,6,2,,,1,,,1,1,,Dad,https://docs.google.com/presentation/d/12Zy5qLFOnrLLCEe-RrkQB1t8-3B0DO2_w5mrTM3WhNE/embed?start=false&slide=id.g798d5755e9_1_54
317,2021-01-28,2,Who Sang it First?,Music,,,,10,No,No,7,5,5,8,,6,7,,,9,,,Chris,https://docs.google.com/presentation/d/12Zy5qLFOnrLLCEe-RrkQB1t8-3B0DO2_w5mrTM3WhNE/embed?start=false&slide=id.g798d5755e9_6_45
318,2021-01-28,3,Grey's Anatomy,Entertainment,Television,,,9,No,No,5,,7,6,,7,4,,,6,5,,Megan,https://docs.google.com/presentation/d/12Zy5qLFOnrLLCEe-RrkQB1t8-3B0DO2_w5mrTM3WhNE/embed?start=false&slide=id.g798d5755e9_11_45
319,2021-01-28,4,Stock Ticker,Misc,,,,10,No,No,9,10,9,9,,10,9,,,,10,,Drew,https://docs.google.com/presentation/d/12Zy5qLFOnrLLCEe-RrkQB1t8-3B0DO2_w5mrTM3WhNE/embed?start=false&slide=id.g798d5755e9_16_0
320,2021-01-28,5,Miscellaneous Things,Hodgepodge,,,,10,No,No,3,4,4,5,,3,,,,5,2,,Mom,https://docs.google.com/presentation/d/12Zy5qLFOnrLLCEe-RrkQB1t8-3B0DO2_w5mrTM3WhNE/embed?start=false&slide=id.g798d5755e9_21_45
321,2021-01-28,6,Top Ten Celebrities,Entertainment,Pop Culture,,,10,No,No,3,4,,6,,1,2,,,3,2,,Jenny,https://docs.google.com/presentation/d/12Zy5qLFOnrLLCEe-RrkQB1t8-3B0DO2_w5mrTM3WhNE/embed?start=false&slide=id.g798d5755e9_26_0
322,2021-02-04,1,Current Events,Current Events,,,,11,No,No,6,6,,9,,6,6,,,9,10,,Jenny,https://docs.google.com/presentation/d/1TFzk065I6JH4GDvJDKeGwgYH_bZyjKM60WuiD5HfqLc/embed?start=false&slide=id.gbc098b54c6_2_45
323,2021-02-04,2,Famous Clowns,Entertainment,Movies,Geek,,10,No,No,7,9,6,5,,8,,,,7,7,,Mom,https://docs.google.com/presentation/d/1TFzk065I6JH4GDvJDKeGwgYH_bZyjKM60WuiD5HfqLc/embed?start=false&slide=id.gbc098b5602_1_45
324,2021-02-04,3,A Country By Any Other me...,Geography,History,,,10,No,No,6,5,5,5,,7,3,,,6,,,Chris,https://docs.google.com/presentation/d/1TFzk065I6JH4GDvJDKeGwgYH_bZyjKM60WuiD5HfqLc/embed?start=false&slide=id.gbc098b5602_12_77
325,2021-02-04,4,Homophones,Word Games,,,,10,No,No,,7.5,4,8,,8,6,,,6,9.5,,Alex,https://docs.google.com/presentation/d/1TFzk065I6JH4GDvJDKeGwgYH_bZyjKM60WuiD5HfqLc/embed?start=false&slide=id.gbc098b5602_18_59
326,2021-02-04,5,Monster Bash,Humanities,Literature,,,10,No,No,8,9,10,6,,,7,,,6,7,,Dad,https://docs.google.com/presentation/d/1TFzk065I6JH4GDvJDKeGwgYH_bZyjKM60WuiD5HfqLc/embed?start=false&slide=id.gbc098b5602_6_0
327,2021-02-04,6,Common Bond,Hodgepodge,Common Bond,,,11,No,No,9,6,8,,,9,3,,,10,8,,Ichigo,https://docs.google.com/presentation/d/1TFzk065I6JH4GDvJDKeGwgYH_bZyjKM60WuiD5HfqLc/embed?start=false&slide=id.gb9761a4157_0_3
328,2021-02-11,1,Valentine's Day Traditions,Humanities,Social Studies,,,10,No,No,6,6,5,6,6,5,,,,5,8,,Mom,https://docs.google.com/presentation/d/1PcdO7sxCoYEYPX_uo55j6_9qXhuomh6ok_w6XaemEJE/embed?start=false&slide=id.gbe0b19b289_1_45
329,2021-02-11,2,Owls,Entertainment,Movies,Geek,,11,No,No,8,7.5,9,5,10.5,9,3,,,3.5,,,Chris,https://docs.google.com/presentation/d/1PcdO7sxCoYEYPX_uo55j6_9qXhuomh6ok_w6XaemEJE/embed?start=false&slide=id.gbcfb11afcc_2_45
330,2021-02-11,3,Bugs,Nature,Animals,,,10,No,No,8,10,9,8,8,,6,,,8,8,,Dad,https://docs.google.com/presentation/d/1PcdO7sxCoYEYPX_uo55j6_9qXhuomh6ok_w6XaemEJE/embed?start=false&slide=id.gbe0b19b289_6_54
331,2021-02-11,4,Love Songs,Music,,,,12,No,No,8,4,6,,5,9,2,,,8,10,,Ichigo,https://docs.google.com/presentation/d/1PcdO7sxCoYEYPX_uo55j6_9qXhuomh6ok_w6XaemEJE/embed?start=false&slide=id.gbcfb11afcc_0_1125
332,2021-02-11,5,Imposter Among Us,Entertainment,Pop Culture,,,10,No,No,7.5,7,7,6.5,,7,6.5,,,8,6,,Zach,https://docs.google.com/presentation/d/1PcdO7sxCoYEYPX_uo55j6_9qXhuomh6ok_w6XaemEJE/embed?start=false&slide=id.gbe0b19b289_11_0
333,2021-02-11,6,Hodgepodge,Hodgepodge,,,,10,No,No,9,9,,9,9,10,5,,,9,7.5,,Jenny,https://docs.google.com/presentation/d/1PcdO7sxCoYEYPX_uo55j6_9qXhuomh6ok_w6XaemEJE/embed?start=false&slide=id.gbe0b19b289_16_45
334,2021-02-25,1,Space Exploration,Science,,,,10,No,No,9,8,4,6,7,,2,,,8,3,,Dad,https://docs.google.com/presentation/d/11wzoU9WVAAfE0REVIf-Y_7WpFKnOq7ystY6VImvUiLE/embed?start=false&slide=id.gc0a9cbe406_1_0
335,2021-02-25,2,Logos Picture Round,Entertainment,Pop Culture,,,10,No,No,7,5,4,,6,6,5,,,7,6,,Ichigo,https://docs.google.com/presentation/d/11wzoU9WVAAfE0REVIf-Y_7WpFKnOq7ystY6VImvUiLE/embed?start=false&slide=id.gc0bf7abe89_0_4
336,2021-02-25,3,Jeopardy! Slang,Misc,,,,10,No,No,4,,8,6,6,9,3,,,9,4,,Megan,https://docs.google.com/presentation/d/11wzoU9WVAAfE0REVIf-Y_7WpFKnOq7ystY6VImvUiLE/embed?start=false&slide=id.gc0a9cbe127_6_45
337,2021-02-25,4,TV Show Themes,Entertainment,Television,,,10,No,No,6,6.5,6,5.5,9,6,5,,,9.5,,,Chris,https://docs.google.com/presentation/d/11wzoU9WVAAfE0REVIf-Y_7WpFKnOq7ystY6VImvUiLE/embed?start=false&slide=id.gc0bf7abe89_2_45
338,2021-02-25,5,All About Numbers,Misc,,,,10,No,No,7,6,,8,8,7,4,,,6,5,,Jenny,https://docs.google.com/presentation/d/11wzoU9WVAAfE0REVIf-Y_7WpFKnOq7ystY6VImvUiLE/embed?start=false&slide=id.gc0bf7abe89_7_770
339,2021-02-25,6,We the People,History,Modern History,Politics,,10,No,No,7,8,6,7,7,5,7,,,,8,,Drew,https://docs.google.com/presentation/d/11wzoU9WVAAfE0REVIf-Y_7WpFKnOq7ystY6VImvUiLE/embed?start=false&slide=id.gc0a9cbe127_1_45
340,2021-03-04,1,Words,Humanities,Grammar and Vocab,,,10,No,No,7,6,6,7,,10,,,,10,5,,Mom,https://docs.google.com/presentation/d/19S75x7idml-oYcbGpS4X9DeZVKabiDV-phTbpEAB6k4/embed?start=false&slide=id.gc51c235e6c_2_45
341,2021-03-04,2,Penguin Picture Round,Entertainment,Pop Culture,,,11,No,No,8,,10,7,,5,2,,,4,6,,Megan,https://docs.google.com/presentation/d/19S75x7idml-oYcbGpS4X9DeZVKabiDV-phTbpEAB6k4/embed?start=false&slide=id.gc51c235e6c_7_45
342,2021-03-04,3,Weather by the Numbers,Misc,,,,11,No,No,5,5,3,3,,2,3,,,,4,,Drew,https://docs.google.com/presentation/d/19S75x7idml-oYcbGpS4X9DeZVKabiDV-phTbpEAB6k4/embed?start=false&slide=id.gc51c235e6c_12_0
343,2021-03-04,4,Are you Smarter than a 5th Grader?,Hodgepodge,,,,11,No,No,11,10,,10,,9,6,,,9,9,,Jenny,https://docs.google.com/presentation/d/19S75x7idml-oYcbGpS4X9DeZVKabiDV-phTbpEAB6k4/embed?start=false&slide=id.gc51c235e6c_17_689
344,2021-03-04,5,Top 10 Foods,Food,,,,10,No,No,,7,5,7,,7,8,,,8,8,,Alex,https://docs.google.com/presentation/d/19S75x7idml-oYcbGpS4X9DeZVKabiDV-phTbpEAB6k4/embed?start=false&slide=id.gc51c235e6c_22_123
345,2021-03-04,6,Baking 911: Use This for That,Food,,,,10,No,No,6,9,9,9,,,8,,,8,4,,Dad,https://docs.google.com/presentation/d/19S75x7idml-oYcbGpS4X9DeZVKabiDV-phTbpEAB6k4/embed?start=false&slide=id.gc51c235e6c_27_50
346,2021-03-11,1,Sound of Music Music Round,Music,,,,12,No,No,7,8,,4,7,7,2,,,6,9,,Jenny,https://docs.google.com/presentation/d/1-DGrhJ2wJc6vtj0WfGsKmkWYQr8Dz0_AWPaLKyxjyts/embed?start=false&slide=id.gc47e532529_2_194
347,2021-03-11,2,Every Single Burrito Fact,Food,,,,10,No,No,,7,7,10,8.5,5.8333,5,,,5.8333,6,,Alex,https://docs.google.com/presentation/d/1-DGrhJ2wJc6vtj0WfGsKmkWYQr8Dz0_AWPaLKyxjyts/embed?start=false&slide=id.gc47e532529_7_1336
348,2021-03-11,3,1-Star Movie Reviews,Entertainment,Movies,,,10,No,No,10,10,9,8,10,,6,,,9,8,,Dad,https://docs.google.com/presentation/d/1-DGrhJ2wJc6vtj0WfGsKmkWYQr8Dz0_AWPaLKyxjyts/embed?start=false&slide=id.gc47e532529_12_45
349,2021-03-11,4,1966 to 1996 Music Round,Music,Movies,,,10,No,No,9.75,5.75,6.5,,6.75,7.5,6.25,,,7.75,7,,Ichigo,https://docs.google.com/presentation/d/1-DGrhJ2wJc6vtj0WfGsKmkWYQr8Dz0_AWPaLKyxjyts/embed?start=false&slide=id.gc47e532529_0_0
350,2021-03-11,5,Rivers,Geography,,,,11,No,No,9,3,3,7,6,8,0,,,6,,,Chris,https://docs.google.com/presentation/d/1-DGrhJ2wJc6vtj0WfGsKmkWYQr8Dz0_AWPaLKyxjyts/embed?start=false&slide=id.gc47e532529_17_45
351,2021-03-11,6,Coming to America,Entertainment,Movies,,,10,No,No,6.66,4.33333,7,8,6.3333,8,4,,,,5.6666,,Drew,https://docs.google.com/presentation/d/1-DGrhJ2wJc6vtj0WfGsKmkWYQr8Dz0_AWPaLKyxjyts/embed?start=false&slide=id.gc47e532529_22_0
352,2021-03-18,1,Saint Patrick's Day!,Misc,,,,10,No,No,6,4,,4,,6,3,,,6,6,,Jenny,https://docs.google.com/presentation/d/1z4epnrIV929f_MiY_WsGxIYohvv4ssXyQxOrtdbyxZQ/embed?start=false&slide=id.gc8fc78701e_2_178
353,2021-03-18,2,Logos Picture Round,Entertainment,Pop Culture,,,10,No,No,10,9,10,,,7,6,,,8,8,,Ichigo,https://docs.google.com/presentation/d/1z4epnrIV929f_MiY_WsGxIYohvv4ssXyQxOrtdbyxZQ/embed?start=false&slide=id.gc8fc78701e_0_5
354,2021-03-18,3,Animal Verbs,Humanities,Grammar and Vocab,,,10,No,No,5.5,5.5,3.5,5.5,,5.5,3,,,7.5,,,Chris,https://docs.google.com/presentation/d/1z4epnrIV929f_MiY_WsGxIYohvv4ssXyQxOrtdbyxZQ/embed?start=false&slide=id.gc8fc78701e_22_45
355,2021-03-18,4,Air Bud,Entertainment,Movies,Sports,,10,No,No,10,,9,5,,8,6,,,9,4,,Megan,https://docs.google.com/presentation/d/1z4epnrIV929f_MiY_WsGxIYohvv4ssXyQxOrtdbyxZQ/embed?start=false&slide=id.gc8fc78701e_7_45
356,2021-03-18,5,At the Movies: On Location in Egypt,Entertainment,Movies,,,10,No,No,4.5,5.5,2.5,5.5,,,3.5,,,7.5,4,,Dad,https://docs.google.com/presentation/d/1z4epnrIV929f_MiY_WsGxIYohvv4ssXyQxOrtdbyxZQ/embed?start=false&slide=id.gc8fc78701e_12_45
357,2021-03-18,6,Reverse Scattergories,Word Games,,,,11,No,No,,11,9,10,,6,8,,,6,7,,Alex,https://docs.google.com/presentation/d/1z4epnrIV929f_MiY_WsGxIYohvv4ssXyQxOrtdbyxZQ/embed?start=false&slide=id.gc8fc78701e_17_45
358,2021-03-25,1,Common Bonds,Word Games,,,,10,No,No,,,8,4,,10,7,,,9,9,,Alex,https://docs.google.com/presentation/d/1PK5gO4IRuxMbiEOOI_JXFrCZjLuVsle_5r0H73GotfE/embed?start=false&slide=id.gcba59d6236_27_59
359,2021-03-25,2,Hodgepodge,Hodgepodge,,,,10,No,No,5,,6,8,,6,,,,7,3,,Mom,https://docs.google.com/presentation/d/1PK5gO4IRuxMbiEOOI_JXFrCZjLuVsle_5r0H73GotfE/embed?start=false&slide=id.gcba59d6236_17_45
360,2021-03-25,3,Common Spelling Mistakes,Humanities,Grammar and Vocab,,,11,No,No,10.5,,7,10.25,,9.5,7,,,8.25,,,Chris,https://docs.google.com/presentation/d/1PK5gO4IRuxMbiEOOI_JXFrCZjLuVsle_5r0H73GotfE/embed?start=false&slide=id.gcba59d6236_22_0
361,2021-03-25,4,Grammys Music Round,Music,,,,10,No,No,1,,,6,,3,1,,,4,6,,Jenny,https://docs.google.com/presentation/d/1PK5gO4IRuxMbiEOOI_JXFrCZjLuVsle_5r0H73GotfE/embed?start=false&slide=id.gcba59d6236_2_45
362,2021-03-25,5,Family Feud,Misc,,,,10,No,No,3.75,,5.75,6,,,4,,,4.5,2.75,,Dad,https://docs.google.com/presentation/d/1PK5gO4IRuxMbiEOOI_JXFrCZjLuVsle_5r0H73GotfE/embed?start=false&slide=id.gcba59d6236_7_59
363,2021-03-25,6,Generational,Entertainment,Pop Culture,History,,10,No,No,6,,6.5,8,,8,4.5,,,7,4,,,https://docs.google.com/presentation/d/1PK5gO4IRuxMbiEOOI_JXFrCZjLuVsle_5r0H73GotfE/embed?start=false&slide=id.gcba59d6236_12_63
364,2021-04-01,1,Fictional Sports,Sports,Pop Culture,Movies,,10,No,No,6,,6,6,,,,,,7,5,,Dad,https://docs.google.com/presentation/d/14h2NNQBVuEVloW6CyoxMC2RscYsDfmt09kPrw7nrJxw/embed?start=false&slide=id.gce32b698e7_2_125
365,2021-04-01,2,Cute Animals Picture Round,Sports,,,,10,No,No,,,6,5.5,,5,,,,7,6,,Alex,https://docs.google.com/presentation/d/14h2NNQBVuEVloW6CyoxMC2RscYsDfmt09kPrw7nrJxw/embed?start=false&slide=id.gc7d45dc8db_6_138
366,2021-04-01,3,eSports,Entertainment,Games,Video Games,,10,No,No,8.5,,5,,,5.5,,,,5,5.5,,Ichigo,https://docs.google.com/presentation/d/14h2NNQBVuEVloW6CyoxMC2RscYsDfmt09kPrw7nrJxw/embed?start=false&slide=id.gce32b698e7_12_282
367,2021-04-01,4,Sports Match Game,Sports,,,,10,No,No,10,,4,10,,10,,,,,8,,Drew,https://docs.google.com/presentation/d/14h2NNQBVuEVloW6CyoxMC2RscYsDfmt09kPrw7nrJxw/embed?start=false&slide=id.gce32b698e7_17_0
368,2021-04-01,5,Sports Mascots Picture Round,Sports,,,,10,No,No,2,,,2.5,,2.5,,,,9,5,,Jenny,https://docs.google.com/presentation/d/14h2NNQBVuEVloW6CyoxMC2RscYsDfmt09kPrw7nrJxw/embed?start=false&slide=id.gce32b698e7_7_45
369,2021-04-01,6,Ancient Sports,Sports,History,,,10,No,No,7,,5,4,,7.5,,,,5,,,Chris,https://docs.google.com/presentation/d/14h2NNQBVuEVloW6CyoxMC2RscYsDfmt09kPrw7nrJxw/embed?start=false&slide=id.gc7d45dc8db_1_0
370,2021-04-08,1,Spring Flowers,Nature,Plants,,,10,No,No,3,7,6,7,4,2,,,,5,2,,Mom,https://docs.google.com/presentation/d/10kU-oCo33q_zGOt1YK327-NC8TjyBDMMH6SL0q8h6oU/embed?start=false&slide=id.gcf46bcf0b5_2_45
371,2021-04-08,2,Musical Emojis,Entertainment,Movies,Word Games,,10,No,No,7,,8,8,9,8,5,,,6,6,,Megan,https://docs.google.com/presentation/d/10kU-oCo33q_zGOt1YK327-NC8TjyBDMMH6SL0q8h6oU/embed?start=false&slide=id.gcf46bcf0b5_7_45
372,2021-04-08,3,"""Show Your Moves""",Entertainment,Animated,Geek,,10,No,No,4.5,4.5,6,9,,2.5,2,,,1,4.5,,Zach,https://docs.google.com/presentation/d/10kU-oCo33q_zGOt1YK327-NC8TjyBDMMH6SL0q8h6oU/embed?start=false&slide=id.gcf46bcf0b5_12_0
373,2021-04-08,4,Xylophone Medley,Music,,,,10,No,No,6,5,4,5,6,,1,,,6,5,,Dad,https://docs.google.com/presentation/d/10kU-oCo33q_zGOt1YK327-NC8TjyBDMMH6SL0q8h6oU/embed?start=false&slide=id.gcf46bcf0b5_17_45
374,2021-04-08,5,Rhyming Picture Round,Word Games,,,,10,No,No,,9,8,8,10,10,9,,,10,7,,Alex,https://docs.google.com/presentation/d/10kU-oCo33q_zGOt1YK327-NC8TjyBDMMH6SL0q8h6oU/embed?start=false&slide=id.gcf46bcf0b5_27_50
375,2021-04-08,6,Kids Lit ,Humanities,Literature,,,10,No,No,5,5,,8,5,5,1,,,4,3,,Jenny,https://docs.google.com/presentation/d/10kU-oCo33q_zGOt1YK327-NC8TjyBDMMH6SL0q8h6oU/embed?start=false&slide=id.gcf46bcf0b5_22_217
376,2021-04-15,1,Place Your Bets,Entertainment,Games,,,10,No,No,6.5,,5.5,6,,7,7,,,8.5,,,Chris,https://docs.google.com/presentation/d/1ogV-hr09R2zW74Zl2NtITRoU_l_dv62p-fGFbIHzBuU/embed?start=false&slide=id.gd2807ebd88_7_45
377,2021-04-15,2,In Memoriam,Current Events,Pop Culture,,,12,No,No,3,,5,,,6,4,,,12,6,,Ichigo,https://docs.google.com/presentation/d/1ogV-hr09R2zW74Zl2NtITRoU_l_dv62p-fGFbIHzBuU/embed?start=false&slide=id.gd2807ebd88_0_0
378,2021-04-15,3,Practical Game Theory,Misc,,,,10,No,No,,,4,9,,2.66,6.17,,,8,6.66,,Alex,https://docs.google.com/presentation/d/1ogV-hr09R2zW74Zl2NtITRoU_l_dv62p-fGFbIHzBuU/embed?start=false&slide=id.gd2807ebd88_17_134
379,2021-04-15,4,I'm Feeling…,Misc,,,,12,No,No,8,,7,7,,9,7,,,,6,,Drew,https://docs.google.com/presentation/d/1ogV-hr09R2zW74Zl2NtITRoU_l_dv62p-fGFbIHzBuU/embed?start=false&slide=id.gd2807ebd88_12_0
380,2021-04-15,5,Who Knows?,Hodgepodge,,,,11,No,No,7,,11,8,,,10,,,9,9,,Dad,https://docs.google.com/presentation/d/1ogV-hr09R2zW74Zl2NtITRoU_l_dv62p-fGFbIHzBuU/embed?start=false&slide=id.gd2807ebd88_2_119
381,2021-04-15,6,Generational II,Entertainment,Pop Culture,History,,10,No,No,3,,,1,,5,3,,,8,5,,Jenny,https://docs.google.com/presentation/d/1ogV-hr09R2zW74Zl2NtITRoU_l_dv62p-fGFbIHzBuU/embed?start=false&slide=id.gd2807ebd88_24_55
382,2021-04-22,1,Chili ,Food,,,,12,No,No,9,12,12,12,,7,10,,,10,6,,,https://docs.google.com/presentation/d/1_V8ZS2XzWk-ABld1ilNFFKaNRVv9y3JgntEbPtdkjXc/embed?start=false&slide=id.gd056c009bb_28_0
383,2021-04-22,2,Chips ,Food,,,,10,No,No,9,9,10,8,,,9,,,10,8,,Dad,https://docs.google.com/presentation/d/1_V8ZS2XzWk-ABld1ilNFFKaNRVv9y3JgntEbPtdkjXc/embed?start=false&slide=id.gd056c009bb_2_63
384,2021-04-22,3,What is the Meme-ing of This!?,Entertainment,Pop Culture,,,10,No,No,6,,8,6,,4,2,,,3,8,,Megan,https://docs.google.com/presentation/d/1_V8ZS2XzWk-ABld1ilNFFKaNRVv9y3JgntEbPtdkjXc/embed?start=false&slide=id.gd056c009bb_7_154
385,2021-04-22,4,Name the Rock Star and the Band ,Music,,,,10,No,No,7,4,4,6,,5,,,,10,9,,Mom,https://docs.google.com/presentation/d/1_V8ZS2XzWk-ABld1ilNFFKaNRVv9y3JgntEbPtdkjXc/embed?start=false&slide=id.gd056c009bb_12_45
386,2021-04-22,5,Science!,Science,,,,10,No,No,6,6,,5,,6,1,,,5,2,,Jenny,https://docs.google.com/presentation/d/1_V8ZS2XzWk-ABld1ilNFFKaNRVv9y3JgntEbPtdkjXc/embed?start=false&slide=id.gd056c009bb_17_693
387,2021-04-22,6,Are You Smarter than a 6th Grader?,Hodgepodge,,,Birthday - Mom,10,No,No,,10,9,10,,8,6,,,6,9,,Alex,https://docs.google.com/presentation/d/1_V8ZS2XzWk-ABld1ilNFFKaNRVv9y3JgntEbPtdkjXc/embed?start=false&slide=id.gd056c009bb_22_516
388,2021-04-29,1,Etiquette,Misc,,,,10,No,No,7,6,,6,,7,3,,,4,3,,Jenny,https://docs.google.com/presentation/d/16JrnPh1tNbaugE2d9VNMXwaVTbJF-nRPMknpg5ggTZ0/embed?start=false&slide=id.gd153fe78e6_2_59
389,2021-04-29,2,Horses Picture Round,Nature,Animals,,,10,No,No,8,7,10,4,,10,,,,5,4,,Mom,https://docs.google.com/presentation/d/16JrnPh1tNbaugE2d9VNMXwaVTbJF-nRPMknpg5ggTZ0/embed?start=false&slide=id.gd14d921b23_18_45
390,2021-04-29,3,Accounting,Misc,,,,10,No,No,7,,6,8,,5,10,,,10,6,,Megan,https://docs.google.com/presentation/d/16JrnPh1tNbaugE2d9VNMXwaVTbJF-nRPMknpg5ggTZ0/embed?start=false&slide=id.gd14d921b23_1_77
391,2021-04-29,4,Let's Grow,Nature,Plants,,,10,No,No,4,9,8,,,6.5,8,,,7.5,6.5,,Ichigo,https://docs.google.com/presentation/d/16JrnPh1tNbaugE2d9VNMXwaVTbJF-nRPMknpg5ggTZ0/embed?start=false&slide=id.gd153fe78e6_0_843
392,2021-04-29,5,Horses,Nature,Animals,,,12,No,No,,7.5,8.75,3.75,,7.25,8,,,7.5,4,,Alex,https://docs.google.com/presentation/d/16JrnPh1tNbaugE2d9VNMXwaVTbJF-nRPMknpg5ggTZ0/embed?start=false&slide=id.gd14d921b23_6_59
393,2021-04-29,6,Trivial Pursuit,Hodgepodge,,,,12,No,No,5,8,10,7,,,7,,,8,3,,Dad,https://docs.google.com/presentation/d/16JrnPh1tNbaugE2d9VNMXwaVTbJF-nRPMknpg5ggTZ0/embed?start=false&slide=id.gd14d921b23_11_1502
394,2021-05-13,1,Really Unfair Board Game Trivia,Entertainment,Games,,Birthday - Dad,10,No,No,,5,2,8.5,7,9,1.5,,,4.5,6,,Alex,https://docs.google.com/presentation/d/1eAvRyWsJ4VdBMRo5u65EmonIrdHZULzEGJoElJUzmPU/embed?start=false&slide=id.gd6588e0723_2_7525
395,2021-05-13,2,Supervillains,Entertainment,Pop Culture,Geek,,11,No,No,7,,10.5,2.5,11,11,3.5,,,6.5,9.5,,Megan,https://docs.google.com/presentation/d/1eAvRyWsJ4VdBMRo5u65EmonIrdHZULzEGJoElJUzmPU/embed?start=false&slide=id.gd6588e075b_2_10188
